gene id,cancer_164,cancer_170,cancer_260,normal_1,normal_2,normal_3
ENSG00000229373.10,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000229375.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229376.3,0.0,0.0,0.0,4.29029,1.48371,2.95931
ENSG00000229379.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229380.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229381.8,0.0,0.0,0.0,0.0622844,0.177691,0.0
ENSG00000229382.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229383.5,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229384.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229385.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229386.4,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229388.2,0.0,0.0,0.0,0.0,1.27164,4.19534
ENSG00000229389.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229390.1,0.0,0.0,0.0,0.0,0.0,0.333333
ENSG00000229391.8,0.0,0.0,0.0,2.02173,0.515541,0.0
ENSG00000229393.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229394.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229395.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229396.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229398.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229399.1,0.0,0.0,0.0,9.0049,3.0,2.0
ENSG00000229400.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229402.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229404.7,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229405.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229406.1,0.0,0.0,0.0,0.0,0.0,2.0
ENSG00000229407.6,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229408.8,0.0,0.125,0.0,0.0,0.125,0.0
ENSG00000229409.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229411.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229412.5,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229413.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229414.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229415.11,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229416.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229417.1,0.0,0.0,0.0,84.1462,72.0254,102.91
ENSG00000229418.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229419.1,0.0,0.0,0.0,117.77,137.886,30.3619
ENSG00000229421.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229422.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229423.2,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000229424.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229425.6,0.0,0.0,0.0,1.0,3.96973,3.0
ENSG00000229427.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229428.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229430.3,0.0,0.0,0.0,0.0,0.0208278,0.0
ENSG00000229431.2,0.0,0.0,0.0,3.0290099999999995,0.0,2.000001
ENSG00000229432.2,0.0,2.2,0.0,0.0,0.0,0.0
ENSG00000229433.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229434.1,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000229435.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229436.1,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000229437.3,0.0,0.0,0.0,2.0,0.0,1.0
ENSG00000229439.3,0.0,0.0,0.0,0.375062,0.0,0.500184
ENSG00000229440.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229441.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229442.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229443.3,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000229444.2,0.0,0.0,0.0,3.0,0.0,1.0
ENSG00000229447.2,0.0,0.0,0.0,2.0,1.0,4.0
ENSG00000229452.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229453.4,0.0,0.0,0.0,8.0,1.657445,23.924500000000002
ENSG00000229455.2,0.0,0.0,0.0,3.0,1.0,1.0
ENSG00000229456.1,0.0,0.0,1.0,52.0,53.0,51.0
ENSG00000229457.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229459.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229461.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229462.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229465.1,0.0,0.0,0.0,0.5,0.5,1.0
ENSG00000229466.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229467.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229468.1,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000229469.2,0.0,0.0,0.0,0.142857,0.142857,0.0
ENSG00000229470.9,0.0,1.821955,0.0,37.116667,12.064421600000001,18.804982000000003
ENSG00000229473.2,0.0,8.0,2.0,31.0,28.0,29.0
ENSG00000229474.9,15.000008393382002,9.0000000405389,6.0000000425769,21.99996,22.99997,17.99997
ENSG00000229478.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229483.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229484.4,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229485.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229486.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229487.1,0.0,0.0,0.0,0.0,0.913029,0.0
ENSG00000229488.9,0.0,0.0,0.0,2.0524978837,0.92123371,0.49999956100000004
ENSG00000229491.6,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229492.1,0.0,0.0,0.0,0.0,9.0,2.0
ENSG00000229493.9,0.0,0.0,0.0,3.50387,0.0,3.3818e-05
ENSG00000229494.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229495.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229496.10,26.0703847,10.101270000000001,23.408736467047998,347.643285,269.653868,237.18265
ENSG00000229497.1,0.0,0.0,0.0,0.0,2.0,2.0
ENSG00000229498.1,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000229499.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229500.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229501.7,0.0,0.0,0.0,0.000537438,0.0,0.862229
ENSG00000229502.5,0.0,0.0,0.0,4.01329,6.06353,4.01193
ENSG00000229503.1,0.0,0.0,0.0,56.3499,6.23544,103.8
ENSG00000229505.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229508.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229509.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229511.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229512.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229515.1,0.0,0.0,0.0,2.0,4.0,1.0
ENSG00000229518.1,0.0,0.0,0.0,1.0,0.0,2.0
ENSG00000229519.2,0.0,0.0,0.0,3.0,0.0,1.00034
ENSG00000229520.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229521.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229522.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229524.10,112.989403763854,26.780070000000002,50.684340000000006,33.627476,301.472714947523,31.2514751673882
ENSG00000229525.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229526.3,0.784815,18.5607,20.8361,11.2904,52.4787,20.2953
ENSG00000229528.1,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000229529.8,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229530.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229531.7,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000229532.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229533.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229534.1,0.0,0.0,0.0,20.0069,15.0,17.0025
ENSG00000229535.1,0.0,0.0,0.0,0.125,0.0,0.0
ENSG00000229536.4,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229537.8,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229539.3,0.0,0.0,0.0,0.622283,2.82654,1.7845
ENSG00000229541.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229543.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229544.9,0.0,4.0,0.0,1.64414,1.0,0.0
ENSG00000229546.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229547.8,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229549.9,0.0,0.0,0.0,1.37029,8.44755,0.0
ENSG00000229550.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229551.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229552.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229553.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229554.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229557.2,0.0,0.0,0.0,1.0,0.0,1.0
ENSG00000229558.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229559.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229560.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229562.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229563.8,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229565.3,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000229567.1,0.0,0.0,0.0,2.0,2.0,0.0
ENSG00000229568.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229569.1,0.0,0.0,0.0,0.0,4.0,2.0
ENSG00000229570.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229571.7,0.0,3.6796e-07,0.0,0.0,0.0,0.0
ENSG00000229572.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229573.1,0.628996,0.0,0.696495,0.0,1.59339,0.0
ENSG00000229575.1,0.0,0.0,0.0,0.285824,0.0,0.285741
ENSG00000229578.4,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229579.5,0.0,3.06593,0.0,2.48119,0.0,0.0
ENSG00000229582.4,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229585.4,0.0,0.0,0.0,32.0058,24.0011,20.0046
ENSG00000229586.2,0.0,0.0,0.0,106.42,85.271,25.847
ENSG00000229587.2,0.0,0.0,0.0,1.19949,0.0,0.0
ENSG00000229588.4,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229589.1,0.0,0.0,0.0,0.0,1.0,1.0
ENSG00000229590.3,0.0,0.0,0.0,0.0,2.83038,0.0
ENSG00000229591.2,0.0,6.19818,0.216961,1.0527,1.04598,0.0
ENSG00000229593.1,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000229594.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229595.1,0.0,0.0,0.0,2.00066,0.0,1.00042
ENSG00000229596.3,0.0,0.0,0.0,0.0,0.0,0.400507
ENSG00000229597.7,3.96258,0.0,0.375,0.125,0.0,1.0
ENSG00000229598.1,0.0,0.0,0.0,24.0622,13.0,13.0522
ENSG00000229599.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229600.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229601.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229603.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229604.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229605.5,0.0,0.0,0.0,1.14006,0.0,2.24383
ENSG00000229606.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229607.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229608.1,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000229609.2,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000229612.1,0.0,0.0,0.0,1.0,0.0,2.0
ENSG00000229613.4,0.0,0.0,0.0,2.0,0.0,0.0
ENSG00000229616.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229618.4,0.0,0.0,0.0,1.0,1.03936,2.0
ENSG00000229619.6,3.01665,0.0,0.0,8.30892,10.55447,0.0
ENSG00000229621.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229622.1,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000229623.1,0.0,0.0,0.0,3.0,2.0,2.0
ENSG00000229625.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229626.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229627.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229629.1,0.0,0.0,0.0,1.00652,1.0,2.0
ENSG00000229630.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229635.1,0.0,0.0,1.0,1.0,0.0,0.0
ENSG00000229636.2,0.0,0.0,0.0,2.00001,3.00002,0.0
ENSG00000229637.5,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229638.1,0.0,21.5423,0.0,31.0634,1.03945,4.13785
ENSG00000229639.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229641.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229642.2,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000229643.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229644.6,0.0,0.0,0.0,753.111,218.749,1024.27
ENSG00000229647.4,0.0,0.0,0.0,3.35097,1.0,3.0
ENSG00000229648.1,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000229649.2,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000229651.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229652.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229653.6,0.0,0.0,0.0,0.15545,0.17925570999999998,0.666667
ENSG00000229654.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229656.10,0.0,0.0,0.0,2.0,2.0,0.0
ENSG00000229657.2,0.0,0.0,0.0,5.0,6.0,1.0
ENSG00000229658.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229659.1,0.0,0.0,0.0,13.005,19.0016,9.00899
ENSG00000229660.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229661.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229662.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229663.1,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000229664.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229665.8,0.0,0.666666,1.666666,0.0,2.0,0.333334
ENSG00000229666.3,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000229667.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229668.1,0.0,0.0,0.0,8.0,2.0,4.0
ENSG00000229670.2,0.0,0.0,0.0,0.0,0.0,3.0
ENSG00000229671.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229672.4,0.0,0.0,0.0,0.0,0.0,1.0023
ENSG00000229673.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229674.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229676.3,0.0,0.0,3.0,90.8025,171.887,124.192
ENSG00000229677.1,0.0,0.0,0.0,2.0,1.0,2.0
ENSG00000229679.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229680.4,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229681.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229682.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229684.10,0.0,0.0,1.20211,0.0,0.0,0.0
ENSG00000229685.8,3.13727,1.55793,0.0646594,172.743528,737.8280014697,37.827363
ENSG00000229686.1,0.0,0.0,0.0,1.83364,2.92839,0.785891
ENSG00000229687.2,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000229688.9,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229689.5,0.0,0.0,0.0,0.614426,0.0,0.0
ENSG00000229690.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229692.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229693.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229695.1,0.0,0.0,0.0,8.0,3.01741,4.01343
ENSG00000229696.1,0.0,0.0,0.0,29.0,23.0,30.0
ENSG00000229697.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229698.11,69.04283,2.30753,2.573842,212.663824,1215.647493,49.895503
ENSG00000229699.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229700.1,0.0,0.0,0.0,0.0,0.0,1.01309
ENSG00000229701.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229703.7,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229704.1,0.0,0.0,0.0,4.0,9.01741,5.0
ENSG00000229706.4,0.0,0.0,0.0,0.632212,0.25014,0.126784
ENSG00000229707.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229708.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229709.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229710.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229711.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229713.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229714.1,0.0,0.0,0.0,0.333333,0.333333,0.166667
ENSG00000229715.5,0.0,0.0,0.0,0.0,5.0,4.00365
ENSG00000229716.2,0.0,0.0,0.0,2.00036,1.0,1.0
ENSG00000229717.4,0.0,0.0,0.0,0.922644,2.0,0.0
ENSG00000229719.8,0.0,0.0,0.0,2.17847,0.0,2.133512
ENSG00000229720.1,0.0,0.0,0.0,1.0,1.0,0.0
ENSG00000229721.3,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000229722.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229723.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229724.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229725.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229727.8,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229728.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229730.2,0.0,0.0,0.0,1.0,0.0,0.5
ENSG00000229731.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229732.1,0.0,0.0,0.0,2.06129,0.0,2.06686
ENSG00000229733.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229735.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229737.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229738.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229739.5,0.0,0.0,0.0,2.0034099999999997,1.0,0.0
ENSG00000229740.4,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229741.7,3.96258,0.0,0.375,0.458333,0.0,1.0
ENSG00000229742.1,0.0,0.0,0.0,1.00006,0.0,1.0
ENSG00000229743.7,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000229744.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229745.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229747.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229749.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229750.2,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000229751.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229752.1,0.0,0.0,3.0,1.00078,0.0,0.0
ENSG00000229753.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229754.3,4.0,0.0,0.0,0.0,41.7121,0.0
ENSG00000229755.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229756.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229757.2,0.0,0.0,0.0,1.0,0.0,2.00024
ENSG00000229758.2,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000229759.1,0.0,0.0,0.0,3.68997,2.59998,0.0
ENSG00000229760.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229761.1,0.0,0.0,0.0,10.0,0.0,10.0
ENSG00000229762.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229765.2,0.0,0.0,0.0,2.06143,1.00014,1.00061
ENSG00000229766.8,0.0,0.0,3.05913,0.0,0.0,1.0
ENSG00000229767.9,20.412931999999998,0.0,13.5962,52.8806,90.44069999999999,61.381672015
ENSG00000229769.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229770.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229771.3,0.0,0.0,0.0,1.0,1.0,0.0
ENSG00000229773.1,0.0,0.0,0.0,0.0,0.0399413,0.0
ENSG00000229774.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229775.7,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229776.1,0.00116691,0.0,0.0,2.86433e-05,4.64915e-05,0.0
ENSG00000229779.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229780.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229781.1,0.0,0.0,0.0,0.0,4.0,0.0
ENSG00000229782.2,0.0,2.0,0.0,1.0,1.0,1.0
ENSG00000229785.1,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000229786.1,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000229788.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229791.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229792.2,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000229794.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229795.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229797.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229798.1,0.0,0.0,0.0,3.0,2.54343,4.00132
ENSG00000229800.1,0.0,0.0,0.0,8.58883,2.10582,5.1681
ENSG00000229802.11,25.5,5.83333,1.872527,139.7264000223046,92.23185000000001,101.08569000000001
ENSG00000229805.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229806.1,0.0,0.0,0.0,1.00119,4.00057,0.0
ENSG00000229807.15,0.0,0.0,0.0,112.565530049,111.13747000000001,65.68312
ENSG00000229808.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229809.10,33.000009999999996,23.9999428919,20.0000000126524,35.000009999999996,50.00002,34.99997
ENSG00000229814.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229815.1,0.0,0.0,0.0,1.61035,1.66231,2.0
ENSG00000229816.1,0.0,0.0,0.0,42.7383,22.0644,35.9154
ENSG00000229817.1,0.0,0.0,0.0,2.00327,0.0,2.01005
ENSG00000229820.2,0.0,0.0,0.0,32.0,7.0,31.0
ENSG00000229821.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229822.2,0.0,0.0,0.0,0.0,1.0,1.0
ENSG00000229823.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229824.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229826.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229827.1,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000229828.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229829.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229830.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229831.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229832.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229833.12,22.99998,11.0,24.00002,980.97495,1149.9684320000001,888.8449300000001
ENSG00000229834.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229835.2,0.0,0.0,0.0,2.0,0.0,0.0
ENSG00000229836.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229839.7,0.0,0.0,0.0,1.666764,2.00007,1.02453
ENSG00000229840.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229842.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229846.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229847.10,0.0,0.0,0.0,5.9435,7.0,1.00257134703
ENSG00000229848.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229849.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229851.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229852.5,0.0,0.0,0.0,33.46774,23.31456,14.207360000000001
ENSG00000229853.1,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000229854.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229855.10,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000229856.8,0.0,0.0,0.0,0.0,3.97205,0.0
ENSG00000229857.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229858.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229859.10,0.0,0.0,2.0,17.308041,28.36292,0.0
ENSG00000229861.8,0.625992,1.25204,0.0,23.10276,15.537211000000001,11.198199
ENSG00000229862.6,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000229863.1,0.0,0.0,0.0,6.0004,1.00006,1.00008
ENSG00000229865.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229866.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229867.2,0.0,0.0,0.0,3.39954,1.27642,2.55372
ENSG00000229869.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229870.1,0.0,0.0,0.0,0.0,1.0,1.0
ENSG00000229871.1,0.0,0.0,0.0,0.0,3.0,1.0
ENSG00000229873.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229875.1,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000229876.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229877.1,0.0,0.0,0.5,3.5,2.5,2.5
ENSG00000229878.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229880.1,0.0,0.0,0.0,1.00237,0.0,0.0
ENSG00000229882.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229885.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229886.1,0.0,0.0,0.0,0.0,0.0,1.03262
ENSG00000229887.5,0.0,0.0,0.0,0.0,5.09798,0.0
ENSG00000229889.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229890.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229891.5,0.0,0.0,0.0,3.1350800000000003,0.0,1.0
ENSG00000229892.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229893.3,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229894.5,7.0,0.0,0.0,434.979,222.215,549.582
ENSG00000229896.2,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229897.2,0.0,0.0,1.71775,1.00229,0.0,0.0
ENSG00000229898.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229899.1,0.0,0.0,0.0,0.0,0.0,0.0
