"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0061430","bone trabecula morphogenesis",16,0.735928191836088,2.17786498695078,4.16885634045973e-05,0.000729415812752784,0.000546628853035741,4167,"tags=44%, list=10%, signal=40%","ENSG00000276886/ENSG00000166923/ENSG00000108821/ENSG00000169884/ENSG00000282046/ENSG00000120149/ENSG00000278788"
"GO:0045994","positive regulation of translational initiation by iron",8,0.882103977402239,2.16362368243648,2.51238288700295e-05,0.000472232520885201,0.000353894057058429,4386,"tags=25%, list=10%, signal=22%","ENSG00000228978/ENSG00000232810"
"GO:0061048","negative regulation of branching involved in lung morphogenesis",8,0.882103977402239,2.16362368243648,2.51238288700295e-05,0.000472232520885201,0.000353894057058429,4386,"tags=25%, list=10%, signal=22%","ENSG00000228978/ENSG00000232810"
"GO:0120190","negative regulation of bile acid secretion",8,0.882103977402239,2.16362368243648,2.51238288700295e-05,0.000472232520885201,0.000353894057058429,4386,"tags=25%, list=10%, signal=22%","ENSG00000228978/ENSG00000232810"
"GO:0140460","response to Gram-negative bacterium",8,0.882103977402239,2.16362368243648,2.51238288700295e-05,0.000472232520885201,0.000353894057058429,4386,"tags=25%, list=10%, signal=22%","ENSG00000228978/ENSG00000232810"
"GO:0150129","positive regulation of interleukin-33 production",8,0.882103977402239,2.16362368243648,2.51238288700295e-05,0.000472232520885201,0.000353894057058429,4386,"tags=25%, list=10%, signal=22%","ENSG00000228978/ENSG00000232810"
"GO:0072210","metanephric nephron development",42,0.569413032766285,2.15965483630463,2.01578083030394e-05,0.000397422876380394,0.000297831233279842,3508,"tags=36%, list=8%, signal=33%","ENSG00000273706/ENSG00000180772/ENSG00000075891/ENSG00000276886/ENSG00000184937/ENSG00000251493/ENSG00000273529/ENSG00000005513/ENSG00000166923/ENSG00000162849/ENSG00000165731/ENSG00000100311/ENSG00000281216/ENSG00000282046/ENSG00000118526"
"GO:0141163","positive regulation of cAMP/PKA signal transduction",19,0.699579316349933,2.15894323227617,3.67424354347594e-05,0.000652313091087254,0.000488847582636758,1918,"tags=42%, list=4%, signal=40%","ENSG00000070031/ENSG00000163794/ENSG00000274473/ENSG00000118702/ENSG00000291972/ENSG00000274679/ENSG00000160284/ENSG00000141433"
"GO:0007218","neuropeptide signaling pathway",109,0.466850308569558,2.13991806228298,2.75124341081855e-07,8.78058124338367e-06,6.5802234749258e-06,5110,"tags=33%, list=12%, signal=29%","ENSG00000102109/ENSG00000291946/ENSG00000183971/ENSG00000152034/ENSG00000132671/ENSG00000163794/ENSG00000277044/ENSG00000161610/ENSG00000277069/ENSG00000288611/ENSG00000069482/ENSG00000171596/ENSG00000139574/ENSG00000187258/ENSG00000174948/ENSG00000134443/ENSG00000204174/ENSG00000141433/ENSG00000101958/ENSG00000185231/ENSG00000183134/ENSG00000119973/ENSG00000281931/ENSG00000101327/ENSG00000184985/ENSG00000285203/ENSG00000213906/ENSG00000171551/ENSG00000128310/ENSG00000110148/ENSG00000182379/ENSG00000213903/ENSG00000197696/ENSG00000291631/ENSG00000115138/ENSG00000126010"
"GO:0090183","regulation of kidney development",39,0.572471666689013,2.1150246318053,1.66409393813442e-05,0.00033787937180442,0.000253208951937657,3174,"tags=31%, list=7%, signal=29%","ENSG00000273706/ENSG00000276194/ENSG00000180772/ENSG00000075891/ENSG00000276886/ENSG00000184937/ENSG00000251493/ENSG00000176788/ENSG00000005513/ENSG00000166923/ENSG00000165731/ENSG00000282046"
"GO:0072639","interleukin-33 production",10,0.809324884139706,2.08419146518416,7.60697172442457e-05,0.0012319445428112,0.000923227082093384,5830,"tags=30%, list=14%, signal=26%","ENSG00000228978/ENSG00000232810/ENSG00000199047"
"GO:0150127","regulation of interleukin-33 production",10,0.809324884139706,2.08419146518416,7.60697172442457e-05,0.0012319445428112,0.000923227082093384,5830,"tags=30%, list=14%, signal=26%","ENSG00000228978/ENSG00000232810/ENSG00000199047"
"GO:0030574","collagen catabolic process",47,0.534527172168193,2.07767504165857,4.99303671481703e-05,0.000863898546380822,0.000647411069641073,4956,"tags=38%, list=12%, signal=34%","ENSG00000099953/ENSG00000189409/ENSG00000196611/ENSG00000138316/ENSG00000166670/ENSG00000149968/ENSG00000198598/ENSG00000271447/ENSG00000275365/ENSG00000008516/ENSG00000187045/ENSG00000087116/ENSG00000157227/ENSG00000123342/ENSG00000137745/ENSG00000100985/ENSG00000154485/ENSG00000262406"
"GO:0051798","positive regulation of hair follicle development",19,0.673032106523806,2.07701696937724,0.000138724013385499,0.00203653054408937,0.00152618895289171,4567,"tags=32%, list=11%, signal=28%","ENSG00000069482/ENSG00000228978/ENSG00000169884/ENSG00000120149/ENSG00000232810/ENSG00000102871"
"GO:0021984","adenohypophysis development",19,0.672416025210936,2.07511570593239,0.000142604342979901,0.00208037944323092,0.00155904959702028,3173,"tags=37%, list=7%, signal=34%","ENSG00000280635/ENSG00000118702/ENSG00000291972/ENSG00000107187/ENSG00000274382/ENSG00000106128/ENSG00000142319"
"GO:0072224","metanephric glomerulus development",16,0.699286107778344,2.0694284400111,0.000205433964936479,0.00281224885585371,0.00210751719341654,3508,"tags=44%, list=8%, signal=40%","ENSG00000273706/ENSG00000180772/ENSG00000075891/ENSG00000184937/ENSG00000165731/ENSG00000100311/ENSG00000118526"
"GO:0060126","somatotropin secreting cell differentiation",7,0.891644290757945,2.06311291566463,3.04368114833271e-05,0.000553919430389714,0.000415110747003729,2694,"tags=57%, list=6%, signal=54%","ENSG00000280635/ENSG00000107187/ENSG00000274382/ENSG00000106128"
