"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_id_clean","SYMBOL"
10.5625134677442,8.74379758721921,1.71082311921209,5.11087177220642,3.20675592233578e-07,2.4814875382262e-06,"ENSG00000250902.1","ENSG00000250902","SMAD1-AS1"
10.570155010565,8.72163503609004,2.31834117022959,3.76201533583011,0.000168549710091215,0.000693395561195134,"ENSG00000101198.15","ENSG00000101198","NKAIN4"
10.4034609599197,8.69230315651008,2.37486522124889,3.66012482676342,0.000252092410772156,0.000987094895145635,"ENSG00000123388.4","ENSG00000123388","HOXC11"
56.3983495354075,8.68697419769563,1.2895483326305,6.73644715586223,1.62306283471775e-11,2.87740108300321e-10,"ENSG00000260840.3","ENSG00000260840","LINC01964"
10.3165568424052,8.6810167204342,2.37274554351171,3.65863787803648,0.000253559316613696,0.000991963048837281,"ENSG00000215183.5","ENSG00000215183","MSMP"
10.2132000497851,8.66381258538901,3.62961682267528,2.38697719584713,0.0169875449623793,0.038111058679918,"ENSG00000171872.5","ENSG00000171872","KLF17"
10.2527019213826,8.66248574303912,2.46820027984852,3.50963648037944,0.00044871970641729,0.00163089243672938,"ENSG00000215113.7","ENSG00000215113","CXorf49B"
19.2626872920386,8.64145976631576,1.55315436418139,5.56381256467728,2.63943444609729e-08,2.59474189474936e-07,"ENSG00000136931.11","ENSG00000136931","NR5A1"
19.0811032507197,8.6293662042025,1.72546615692007,5.00117963461293,5.69805896794641e-07,4.19003818936059e-06,"ENSG00000182600.10","ENSG00000182600","SNORC"
124.104994437466,8.60390020599965,1.04470187453391,8.23574688217943,1.78440855029602e-16,7.43883699783178e-15,"ENSG00000176182.7","ENSG00000176182","MYPOP"
9.45435162926598,8.57496757585656,2.52011915252091,3.40260402659093,0.000667469401055961,0.0023098738012,"ENSG00000185915.5","ENSG00000185915","KLHL34"
9.61922416398055,8.57022584873431,2.5463834674533,3.36564620304639,0.000763645861442347,0.00259504535241883,"ENSG00000244115.1","ENSG00000244115","DNAJC25-GNG10"
9.53232004646607,8.56403385031514,3.65556398342978,2.34273942109476,0.0191427475051495,0.042147111502949,"ENSG00000125533.6","ENSG00000125533","BHLHE23"
9.55602116942457,8.56117468031517,2.54541010155434,3.36337734932667,0.00076995040850135,0.00261340069784863,"ENSG00000281429.1","ENSG00000281429","FAM20C"
9.55602116942457,8.56117468031517,2.54541010155434,3.36337734932667,0.00076995040850135,0.00261340069784863,"ENSG00000282147.1","ENSG00000282147","FAM20C"
9.54022042078557,8.56074597505548,2.73912281644168,3.12536039774095,0.00177587339458733,0.00544213372374295,"ENSG00000278685.4","ENSG00000278685","DRC11L"
9.28830950508732,8.54165691957921,3.59308392158041,2.37724948985388,0.0174422861641429,0.0389915353843727,"ENSG00000125815.9","ENSG00000125815","CST8"
8.88446996138788,8.47787319017563,3.6103524413726,2.34821207287798,0.0188637774102585,0.041640375774332,"ENSG00000264954.3","ENSG00000264954","PRR29-AS1"
8.97823912722696,8.4744605830655,2.60568257114002,3.25229967645591,0.00114475257274408,0.0037003822414106,"ENSG00000260220.7","ENSG00000260220","CCDC187"
31.0787705767565,8.4635436984012,1.2059051507877,7.0184157459422,2.24398004038467e-12,4.54908494841418e-11,"ENSG00000267710.9","ENSG00000267710","EDDM13;LOC124900420"
8.85144004314706,8.45684837115523,3.6851979953986,2.29481519899734,0.021743717237213,0.0468936894024908,"ENSG00000228109.3","ENSG00000228109","MELTF-AS1"
57.8915008925662,8.42875940071319,1.83741967040825,4.58728048711942,4.49057188333834e-06,2.68514163463676e-05,"ENSG00000274839.5","ENSG00000274839","PRB4"
8.62206066094322,8.42133576370476,2.41090376407882,3.49302028939445,0.0004775902204932,0.00172199575842923,"ENSG00000138136.8","ENSG00000138136","LBX1"
16.3090114020626,8.39661490810132,1.50633146743578,5.57421463311446,2.48649024661119e-08,2.45855464508885e-07,"ENSG00000188305.6","ENSG00000188305","PEAK3"
16.3790794449432,8.37987896251235,2.88893777991465,2.90067824263072,0.00372356001459054,0.0103433259022531,"ENSG00000250041.4","ENSG00000250041","LOC124902629"
44.8013246888974,8.35796586762507,1.05165246938423,7.94745993656904,1.90374544719862e-15,6.59707289499548e-14,"ENSG00000182310.16","ENSG00000182310","SPACA6"
8.24956378302304,8.34769170236584,2.62889918324506,3.17535634518385,0.00149652599717965,0.00468784654879242,"ENSG00000104941.8","ENSG00000104941","RSPH6A"
8.23376303438405,8.34370379982239,2.52203021283358,3.30832824974289,0.000938547327643987,0.00310441500857395,"ENSG00000183971.10","ENSG00000183971","NPW"
8.23376303438405,8.34370379982239,2.52203021283358,3.30832824974289,0.000938547327643987,0.00310441500857395,"ENSG00000213822.7","ENSG00000213822","CEACAM18"
8.23376303438405,8.34370379982239,2.52203021283358,3.30832824974289,0.000938547327643987,0.00310441500857395,"ENSG00000291402.1","ENSG00000291402","CROCCP3"
8.23376303438405,8.34370379982239,2.52203021283358,3.30832824974289,0.000938547327643987,0.00310441500857395,"ENSG00000291946.1","ENSG00000291946","NPW"
7.87033612024746,8.32050371537825,1.72878050491168,4.81293240624746,1.48731605523564e-06,1.00108332239806e-05,"ENSG00000267221.4","ENSG00000267221","C17orf113"
15.7213333391725,8.31830997483834,2.89742778235538,2.87092918259941,0.00409267201345934,0.0112016882530546,"ENSG00000206557.7","ENSG00000206557","TRIM71"
7.95672257476449,8.28480022728893,1.98943710669686,4.16439413912638,3.12180428649998e-05,0.000153141728524655,"ENSG00000178015.5","ENSG00000178015","GPR150"
30.0577727741587,8.28423390648675,2.50726467461037,3.30409230041664,0.000952844554961945,0.00314560680856594,"ENSG00000267631.5","ENSG00000267631","CGB1"
7.482297325187,8.22945377831723,2.39901269437122,3.43035024267521,0.000602802616408998,0.00210733865490523,"ENSG00000267465.8","ENSG00000267465","LINC03103"
7.56868377970404,8.22384848447731,2.76869219490603,2.97030074329242,0.00297508336690203,0.0085192251660624,"ENSG00000100121.14","ENSG00000100121","GGTLC2"
7.52918190810655,8.21358243933896,2.51932813640417,3.26022732833134,0.00111322949323132,0.00361375932389991,"ENSG00000253868.5","ENSG00000253868","FER1L6-AS2"
14.1888287644727,8.16883720958585,2.21261326068572,3.69194081710159,0.000222549258957347,0.000883899975851726,"ENSG00000164438.6","ENSG00000164438","TLX3"
7.22079878270772,8.16835668151823,1.63262675754011,5.00319907400364,5.6386658027608e-07,4.15187019168755e-06,"ENSG00000280563.1","ENSG00000280563","NXN"
7.22079878270772,8.16835668151823,1.63262675754011,5.00319907400364,5.6386658027608e-07,4.15187019168755e-06,"ENSG00000281300.1","ENSG00000281300","NXN"
13.861964622996,8.15126831497633,1.99915482212295,4.0773572035408,4.55504870490166e-05,0.000214120114831092,"ENSG00000276582.1","ENSG00000276582","ABCB11"
7.09399969862783,8.12547395582396,1.66050083944508,4.89338744239322,9.9115010358177e-07,6.90164112943061e-06,"ENSG00000255374.3","ENSG00000255374","TAS2R43;TAS2R45"
6.8887145343504,8.11873960220546,2.47483663062512,3.28051536886892,0.00103617619313438,0.00338557644475564,"ENSG00000181214.8","ENSG00000181214","OR8G2P"
23.2284695484464,8.10631787546288,2.47981884925339,3.26891533948276,0.00107960598914124,0.00351180722017811,"ENSG00000180509.14","ENSG00000180509","KCNE1"
34.7603557991222,8.08544666109284,1.25504811540207,6.44233998829803,1.17645370951585e-10,1.81694919008652e-09,"ENSG00000286190.3","ENSG00000286190","SMIM48;LOC124900388"
6.86410265342654,8.07950041572685,2.58904407786428,3.12065000546136,0.00180452365306483,0.0055155354985766,"ENSG00000175509.8","ENSG00000175509","ACRP1"
201.901542275019,8.07772762216296,0.586760069638253,13.7666621164985,4.0447358515934e-43,2.08614306317764e-40,"ENSG00000006327.15","ENSG00000006327","TNFRSF12A"
6.84040153046804,8.07434654513484,2.55598240575016,3.15899926657166,0.00158311888805388,0.00492018087153292,"ENSG00000277681.1","ENSG00000277681","MIR6739"
6.53175957357049,8.01303842762219,2.78255758998914,2.8797385744866,0.00398005042977944,0.0109393429708326,"ENSG00000268234.1","ENSG00000268234","FKBP4P6"
6.53965994788999,8.00531696518001,2.17275526316836,3.68440804212182,0.000229234765012064,0.000907851539006705,"ENSG00000186788.14","ENSG00000186788","SPATA31D3"
6.33463361511129,8.00324108447739,2.7070347658483,2.95646039919602,0.00311192190010798,0.008859589717663,"ENSG00000138892.12","ENSG00000138892","TTLL8"
12.5473975931889,7.99131531123126,2.15706966428204,3.7047089593609,0.000211633585014933,0.000846610686951874,"ENSG00000233701.3","ENSG00000233701","PRR23C"
33.9287081486936,7.96806258504747,1.04014914907885,7.66050002742771,1.85210550437088e-14,5.52096718762598e-13,"ENSG00000253368.5","ENSG00000253368","TRNP1"
6.10473656991,7.94354337566049,2.4970340084844,3.18119150506961,0.0014667063960434,0.00460745247187684,"ENSG00000273003.1","ENSG00000273003","ARL2-SNX15"
6.15187998432827,7.93623610032837,2.48649184102206,3.19174025403849,0.00141418444290395,0.00445951693085792,"ENSG00000262986.1","ENSG00000262986","SMIM10L1"
11.7519368375973,7.91796468502424,2.84669663390847,2.78145714253823,0.00541154753072325,0.0142945808880872,"ENSG00000184945.15","ENSG00000184945","AQP12A"
11.8892583924504,7.90792273299263,2.26989952579785,3.48382060224144,0.000494310698359269,0.00177478106980927,"ENSG00000121905.11","ENSG00000121905","HPCA"
11.866124494902,7.9078613255851,2.26498212525461,3.49135705638126,0.00048057354313484,0.00173078272810076,"ENSG00000128564.9","ENSG00000128564","VGF"
73.6643113039259,7.87867928006402,0.987922272550072,7.97499914616481,1.52381874543394e-15,5.37285407571286e-14,"ENSG00000181418.8","ENSG00000181418","DDN"
5.89828181616848,7.84925974423109,2.04663126234303,3.83520954099229,0.000125457290149199,0.000532413276105804,"ENSG00000169856.9","ENSG00000169856","ONECUT1"
5.55829719349166,7.81376404724173,1.87777461580707,4.16118312680639,3.16603072550704e-05,0.00015517398769126,"ENSG00000090402.8","ENSG00000090402","SI"
10.9399397927106,7.78907925561764,2.37329920292331,3.2819626139104,0.00103087272009089,0.0033700906819245,"ENSG00000147432.7","ENSG00000147432","CHRNB3"
100.099004940141,7.78049708108608,0.70192373659159,11.0845333694893,1.49125928422412e-28,2.58383971918145e-26,"ENSG00000205307.12","ENSG00000205307","SAP25"
19.0068946911017,7.77487354566911,1.2910820574025,6.02198249219821,1.72293535888198e-09,2.14188679312133e-08,"ENSG00000223502.2","ENSG00000223502","LOC102724719"
5.46309960668976,7.76739998936969,2.51500478389222,3.08842354460609,0.00201221462454207,0.00606920929458644,"ENSG00000245864.6","ENSG00000245864","MEF2C-AS2"
5.50234264678853,7.76016638700979,2.82580224531648,2.74618169048155,0.00602933624559606,0.0157223538218494,"ENSG00000293502.1","ENSG00000293502","TRCG1P"
5.49444227246903,7.75634328679619,2.69602993079903,2.87694999161134,0.0040153922480939,0.0110255502387305,"ENSG00000227171.8","ENSG00000227171","RNF39"
10.413619122419,7.75298170184378,2.2991428908466,3.37211825011405,0.00074592414663323,0.00254313692913632,"ENSG00000224875.3","ENSG00000224875","EML4-AS1"
5.47074114951053,7.74965674466884,2.64005686804356,2.9354128081384,0.00333104212044752,0.00939298819418757,"ENSG00000203740.5","ENSG00000203740","NTMT2"
5.2970574825111,7.73760866507495,2.53078042677787,3.05740023243593,0.00223265949612637,0.00664643252417324,"ENSG00000139637.15","ENSG00000139637","MYG1"
5.2733563595526,7.73200479869601,2.53044063868662,3.05559619952561,0.00224613534417637,0.00668027218226412,"ENSG00000120563.10","ENSG00000120563","LYZL1"
5.34420089692937,7.72722324248966,2.59760011278459,2.97475473782844,0.00293222884529354,0.00841062743545267,"ENSG00000283644.2","ENSG00000283644","ETDC"
27.1917129732583,7.72364811578392,1.21240798398868,6.37050251877591,1.88409848593594e-10,2.80439840409982e-09,"ENSG00000273859.4","ENSG00000273859","RASSF7"
43.4263815522337,7.71459565819152,1.27374213266409,6.05663851446612,1.38995457489766e-09,1.75549046481095e-08,"ENSG00000213030.7","ENSG00000213030","CGB8"
10.2511594150721,7.69923684796389,2.93035714985489,2.62740562130632,0.00860387054577569,0.021349140668507,"ENSG00000164076.18","ENSG00000164076","CAMKV"
10.2511594150721,7.69923684796389,2.93035714985489,2.62740562130632,0.00860387054577569,0.021349140668507,"ENSG00000244395.6","ENSG00000244395","RBMY1D"
5.14655727547271,7.68876858625271,2.51992512001427,3.051189309232,0.0022793681095156,0.00676278607797149,"ENSG00000145198.16","ENSG00000145198","VWA5B2"
5.16999956693248,7.67430557313311,2.82721896228615,2.71443622708568,0.00663886812618157,0.0170828190396165,"ENSG00000174016.12","ENSG00000174016","TENT5D"
19.4839010832927,7.67264313811194,1.76669125365286,4.34294510840407,1.40585269356501e-05,7.47339430438273e-05,"ENSG00000070031.4","ENSG00000070031","SCT"
258.748545214528,7.66996122090614,0.745666555456936,10.2860469800822,8.14519705267462e-25,8.98727264846854e-23,"ENSG00000099953.11","ENSG00000099953","MMP11"
5.18580031557148,7.66236102693668,2.04759154295472,3.74213355847315,0.000182464490084812,0.000742513295614855,"ENSG00000161609.10","ENSG00000161609","KASH5"
5.01975819139282,7.64346435706994,2.56279520692263,2.98247177005146,0.00285931016405735,0.00822807588146672,"ENSG00000122136.15","ENSG00000122136","OBP2A"
9.6124119883768,7.59499090025776,2.14076119574157,3.54779921990636,0.000388464227028713,0.00143949200117674,"ENSG00000272288.9","ENSG00000272288","ILRUN-AS1"
4.90875985595192,7.58706737353938,1.89931111572234,3.99464169441976,6.47921634155721e-05,0.000293317125991133,"ENSG00000304645.1","ENSG00000304645","LOC107984564"
17.8651357089726,7.5500394057172,1.87633959237059,4.02381287290239,5.72634227001048e-05,0.000262965520723087,"ENSG00000233554.7","ENSG00000233554","B4GALT1-AS1"
4.5924763562336,7.53874719211946,2.63071635572354,2.86566325393375,0.00416136644859548,0.0113714619390033,"ENSG00000288675.1","ENSG00000288675","PANO1"
324.843320983208,7.53790292573122,0.797293412427202,9.45436499065453,3.24988530544603e-21,2.46835466795144e-19,"ENSG00000145506.15","ENSG00000145506","NKD2"
8.92242932667491,7.52325575148726,2.87798907708967,2.61406681886891,0.0089471536646992,0.0220698447309197,"ENSG00000168930.13","ENSG00000168930","TRIM49"
4.4893783951122,7.49604598466109,2.58545023220082,2.8993193878964,0.00373973733311375,0.0103804623997243,"ENSG00000284799.1","ENSG00000284799","FAM90A20"
8.8972997827536,7.48703878378928,2.37071083466345,3.15814087248314,0.00158778809755459,0.0049333096704351,"ENSG00000036565.16","ENSG00000036565","SLC18A1"
15.7390483434361,7.48424107944436,1.49436455291435,5.00831009732423,5.49100162297982e-07,4.05525920727428e-06,"ENSG00000111732.12","ENSG00000111732","AICDA"
8.51858978297546,7.45686297530838,2.88449828159598,2.58515077748028,0.00973364213744912,0.0237562138576369,"ENSG00000197591.3","ENSG00000197591","OR11L1"
8.39179069889557,7.44555868810055,2.29433019559126,3.24519927533002,0.00117368458570984,0.00378122846337489,"ENSG00000176605.9","ENSG00000176605","LINC02914"
8.61498965384075,7.44159477215189,2.36542456571296,3.14598693191001,0.00165527401496466,0.00511789587395598,"ENSG00000165583.16","ENSG00000165583","SSX5"
4.33887818807381,7.4365913144238,2.60872835591805,2.85065760011136,0.00436289231123352,0.0118346655673357,"ENSG00000197125.3","ENSG00000197125","OR8B8"
14.4777555928933,7.4329276304485,2.06520359280023,3.59912584713749,0.000319288656883783,0.0012125314781453,"ENSG00000176040.14","ENSG00000176040","TMPRSS7"
4.19653718685365,7.42618497514971,2.09547277628204,3.54391861311882,0.00039422692054675,0.00145646587437711,"ENSG00000276904.1","ENSG00000276904","DUX4L14"
4.19653718685365,7.42618497514971,2.09547277628204,3.54391861311882,0.00039422692054675,0.00145646587437711,"ENSG00000278641.1","ENSG00000278641","DUX4L15"
4.19653718685365,7.42618497514971,2.09547277628204,3.54391861311882,0.00039422692054675,0.00145646587437711,"ENSG00000278664.1","ENSG00000278664","DUX4L10"
4.19653718685365,7.42618497514971,2.09547277628204,3.54391861311882,0.00039422692054675,0.00145646587437711,"ENSG00000278761.1","ENSG00000278761","DUX4L11"
25.6158918087019,7.41700588308941,1.71423585620984,4.3267126027152,1.51351231293668e-05,7.99396905842098e-05,"ENSG00000223355.5","ENSG00000223355","NOTCH4"
14.1538305503542,7.40762585889862,1.97039596312642,3.75946053357974,0.000170280135739144,0.000699476356811029,"ENSG00000189409.15","ENSG00000189409","MMP23B"
4.18863681253415,7.4056229016383,2.6583348159214,2.78581270398456,0.00533937127745181,0.0141177401747706,"ENSG00000293511.2","ENSG00000293511","LRRC77P"
8.11475023927601,7.38725645901446,2.89174063903941,2.55460547162638,0.0106308216857205,0.0255577629643261,"ENSG00000123977.11","ENSG00000123977","DAW1"
14.4244317512164,7.38290846896226,1.87254870979736,3.94270569856696,8.0567497551803e-05,0.000357365192140778,"ENSG00000188396.5","ENSG00000188396","DYNLT4"
4.21207910399392,7.38210519558254,2.73099625092125,2.70308140961099,0.00686999178902454,0.0175857199788765,"ENSG00000285109.4","ENSG00000285109","GATA4"
8.23165330266347,7.3757647854721,2.96812894792106,2.48498798902866,0.0129555805746014,0.0302578839494009,"ENSG00000186513.4","ENSG00000186513","OR9Q2"
8.03452734420427,7.37226981912958,2.06527820705811,3.56962553225747,0.000357491879669888,0.00133881372970597,"ENSG00000096088.17","ENSG00000096088","PGC"
51.9996623852222,7.35748389228493,1.56232420454115,4.70931953233473,2.48545167563013e-06,1.58124920430651e-05,"ENSG00000170373.9","ENSG00000170373","CST1"
166.313402561224,7.33949966760946,1.34589633665282,5.45324291903674,4.94594304889965e-08,4.58383305217286e-07,"ENSG00000175264.9","ENSG00000175264","CHST1"
8.11358064981192,7.33922128692947,1.6409200899308,4.47262565189203,7.72649710867269e-06,4.36692795301078e-05,"ENSG00000224544.2","ENSG00000224544","PSORS1C2"
8.11358064981192,7.33922128692947,1.6409200899308,4.47262565189203,7.72649710867269e-06,4.36692795301078e-05,"ENSG00000227246.2","ENSG00000227246","PSORS1C2"
8.11358064981192,7.33922128692947,1.6409200899308,4.47262565189203,7.72649710867269e-06,4.36692795301078e-05,"ENSG00000232127.2","ENSG00000232127","PSORS1C2"
8.11358064981192,7.33922128692947,1.6409200899308,4.47262565189203,7.72649710867269e-06,4.36692795301078e-05,"ENSG00000234605.2","ENSG00000234605","PSORS1C2"
4.10898114287253,7.33279240196906,2.74804617627487,2.66836578849234,0.00762212241858901,0.0192291469684299,"ENSG00000204711.10","ENSG00000204711","CFAP95"
4.10108076855303,7.33087028084676,2.77975824089755,2.63723304170499,0.00835853870842765,0.0208170321701862,"ENSG00000163794.6","ENSG00000163794","UCN"
4.09318039423353,7.33038340791005,2.90180926445374,2.52614239595447,0.0115322727831904,0.0273982587879589,"ENSG00000255345.1","ENSG00000255345","TENM4-AS1"
69.3568400032977,7.31506192043589,0.843296895969421,8.67436125449837,4.1587814445846e-18,2.20654198272721e-16,"ENSG00000145040.4","ENSG00000145040","UCN2"
13.7461824529236,7.30214576934991,2.11995105868176,3.44448789958886,0.000572142244484677,0.00201209925600782,"ENSG00000166111.10","ENSG00000166111","SVOP"
